"Date","Price","Open","High","Low","Vol.","Change %"
"10/06/2014","258.02","258.02","258.02","258.02","","0.98%"
"10/03/2014","255.51","255.51","255.51","255.51","","0.15%"
"10/02/2014","255.12","255.12","255.12","255.12","","-0.69%"
"10/01/2014","256.88","256.88","256.88","256.88","","0.61%"
"09/30/2014","255.32","255.32","255.32","255.32","","-0.07%"
"09/29/2014","255.49","255.49","255.49","255.49","","-0.61%"
"09/26/2014","257.05","257.05","257.05","257.05","","-0.11%"
"09/25/2014","257.34","257.34","257.34","257.34","","-0.36%"
"09/24/2014","258.26","258.26","258.26","258.26","","-0.07%"
"09/23/2014","258.44","258.44","258.44","258.44","","-0.04%"
"09/22/2014","258.54","258.54","258.54","258.54","","0.33%"
"09/19/2014","257.68","257.68","257.68","257.68","","1.21%"
"09/18/2014","254.60","254.60","254.60","254.60","","-0.66%"
"09/17/2014","256.30","256.30","256.30","256.30","","0.60%"
"09/16/2014","254.77","254.77","254.77","254.77","","1.36%"
"09/15/2014","251.35","251.35","251.35","251.35","","1.13%"
"09/12/2014","248.53","248.53","248.53","248.53","","-0.01%"
"09/11/2014","248.56","248.56","248.56","248.56","","0.00%"
"09/10/2014","248.56","248.56","248.56","248.56","","-0.34%"
"09/09/2014","249.41","249.41","249.41","249.41","","0.02%"
"09/08/2014","249.35","249.35","249.35","249.35","","0.28%"
"09/05/2014","248.66","248.66","248.66","248.66","","0.40%"
"09/04/2014","247.68","247.68","247.68","247.68","","0.32%"
"09/03/2014","246.89","246.89","246.89","246.89","","-0.13%"
"09/02/2014","247.22","247.22","247.22","247.22","","0.12%"
"09/01/2014","246.93","246.93","246.93","246.93","","0.17%"
"08/29/2014","246.52","246.52","246.52","246.52","","-0.36%"
"08/28/2014","247.41","247.41","247.41","247.41","","0.11%"
"08/27/2014","247.14","247.14","247.14","247.14","","-0.45%"
"08/26/2014","248.25","248.25","248.25","248.25","","0.47%"
"08/25/2014","247.10","247.10","247.10","247.10","","-0.04%"
"08/22/2014","247.21","247.21","247.21","247.21","","0.61%"
"08/21/2014","245.71","245.71","245.71","245.71","","0.56%"
"08/20/2014","244.33","244.33","244.33","244.33","","0.17%"
"08/19/2014","243.92","243.92","243.92","243.92","","0.25%"
"08/18/2014","243.32","243.32","243.32","243.32","","-0.37%"
"08/14/2014","244.22","244.22","244.22","244.22","","-0.35%"
"08/13/2014","245.07","245.07","245.07","245.07","","-0.36%"
"08/12/2014","245.95","245.95","245.95","245.95","","0.26%"
"08/11/2014","245.31","245.31","245.31","245.31","","1.43%"
"08/08/2014","241.84","241.84","241.84","241.84","","0.31%"
"08/06/2014","241.09","241.09","241.09","241.09","","0.33%"
"08/05/2014","240.29","240.29","240.29","240.29","","0.57%"
"08/04/2014","238.92","238.92","238.92","238.92","","0.26%"
"08/01/2014","238.30","238.30","238.30","238.30","","-0.05%"
"07/31/2014","238.43","238.43","238.43","238.43","","0.23%"
"07/30/2014","237.88","237.88","237.88","237.88","","0.66%"
"07/29/2014","236.33","236.33","236.33","236.33","","-0.39%"
"07/25/2014","237.26","237.26","237.26","237.26","","-0.48%"
"07/23/2014","238.41","238.41","238.41","238.41","","0.23%"
"07/22/2014","237.86","237.86","237.86","237.86","","0.07%"
"07/21/2014","237.70","237.70","237.70","237.70","","0.24%"
"07/18/2014","237.13","237.13","237.13","237.13","","-0.45%"
"07/17/2014","238.20","238.20","238.20","238.20","","0.36%"
"07/16/2014","237.34","237.34","237.34","237.34","","-0.10%"
"07/15/2014","237.58","237.58","237.58","237.58","","0.07%"
"07/14/2014","237.42","237.42","237.42","237.42","","0.44%"
"07/11/2014","236.38","236.38","236.38","236.38","","0.17%"
"07/10/2014","235.99","235.99","235.99","235.99","","0.52%"
"07/09/2014","234.78","234.78","234.78","234.78","","-0.41%"
"07/08/2014","235.75","235.75","235.75","235.75","","0.03%"
"07/07/2014","235.69","235.69","235.69","235.69","","-0.01%"
"07/04/2014","235.71","235.71","235.71","235.71","","0.39%"
"07/03/2014","234.79","234.79","234.79","234.79","","-0.50%"
"07/02/2014","235.98","235.98","235.98","235.98","","-0.61%"
"07/01/2014","237.43","237.43","237.43","237.43","","-0.49%"
"06/30/2014","238.60","238.60","238.60","238.60","","1.37%"
"06/27/2014","235.38","235.38","235.38","235.38","","0.74%"
"06/26/2014","233.66","233.66","233.66","233.66","","-0.60%"
"06/25/2014","235.06","235.06","235.06","235.06","","0.42%"
"06/24/2014","234.07","234.07","234.07","234.07","","0.00%"
"06/23/2014","234.06","234.06","234.06","234.06","","-0.23%"
"06/20/2014","234.59","234.59","234.59","234.59","","0.20%"
"06/19/2014","234.12","234.12","234.12","234.12","","0.10%"
"06/18/2014","233.88","233.88","233.88","233.88","","-0.05%"
"06/17/2014","234.00","234.00","234.00","234.00","","0.18%"
"06/16/2014","233.58","233.58","233.58","233.58","","0.75%"
"06/13/2014","231.83","231.83","231.83","231.83","","-0.37%"
"06/12/2014","232.70","232.70","232.70","232.70","","0.26%"
"06/11/2014","232.10","232.10","232.10","232.10","","-0.09%"
"06/10/2014","232.30","232.30","232.30","232.30","","0.07%"
"06/06/2014","232.13","232.13","232.13","232.13","","0.10%"
"06/05/2014","231.89","231.89","231.89","231.89","","0.62%"
"06/04/2014","230.47","230.47","230.47","230.47","","-0.07%"
"06/03/2014","230.64","230.64","230.64","230.64","","-0.23%"
"06/02/2014","231.17","231.17","231.17","231.17","","0.24%"
"05/30/2014","230.61","230.61","230.61","230.61","","0.19%"
"05/28/2014","230.17","230.17","230.17","230.17","","-0.28%"
"05/27/2014","230.82","230.82","230.82","230.82","","-0.64%"
"05/26/2014","232.31","232.31","232.31","232.31","","0.00%"
"05/23/2014","232.31","232.31","232.31","232.31","","0.70%"
"05/22/2014","230.70","230.70","230.70","230.70","","0.40%"
"05/21/2014","229.79","229.79","229.79","229.79","","-0.46%"
"05/20/2014","230.85","230.85","230.85","230.85","","0.61%"
"05/19/2014","229.44","229.44","229.44","229.44","","-0.13%"
"05/16/2014","229.74","229.74","229.74","229.74","","0.29%"
"05/15/2014","229.07","229.07","229.07","229.07","","0.17%"
"05/14/2014","228.68","228.68","228.68","228.68","","-0.88%"
"05/13/2014","230.72","230.72","230.72","230.72","","1.59%"
"05/09/2014","227.10","227.10","227.10","227.10","","0.55%"
"05/08/2014","225.85","225.85","225.85","225.85","","2.38%"
"05/07/2014","220.61","220.61","220.61","220.61","","0.36%"
"05/06/2014","219.81","219.81","219.81","219.81","","-1.94%"
"05/05/2014","224.15","224.15","224.15","224.15","","-2.48%"
"05/02/2014","229.85","229.85","229.85","229.85","","-3.43%"
"04/30/2014","238.01","238.01","238.01","238.01","","-0.23%"
"04/29/2014","238.57","238.57","238.57","238.57","","-0.45%"
"04/28/2014","239.65","239.65","239.65","239.65","","-0.59%"
"04/25/2014","241.07","241.07","241.07","241.07","","0.69%"
"04/24/2014","239.42","239.42","239.42","239.42","","-0.18%"
"04/23/2014","239.85","239.85","239.85","239.85","","0.07%"
"04/22/2014","239.69","239.69","239.69","239.69","","0.32%"
"04/18/2014","238.93","238.93","238.93","238.93","","0.21%"
"04/17/2014","238.42","238.42","238.42","238.42","","-0.13%"
"04/16/2014","238.72","238.72","238.72","238.72","","-0.04%"
"04/15/2014","238.81","238.81","238.81","238.81","","2.93%"
"04/14/2014","232.02","232.02","232.02","232.02","","-3.54%"
"04/11/2014","240.53","240.53","240.53","240.53","","-0.09%"
"04/10/2014","240.74","240.74","240.74","240.74","","-0.15%"
"04/09/2014","241.11","241.11","241.11","241.11","","-0.59%"
"04/08/2014","242.55","242.55","242.55","242.55","","-0.89%"
"04/07/2014","244.72","244.72","244.72","244.72","","-0.16%"
"04/04/2014","245.12","245.12","245.12","245.12","","0.29%"
"04/03/2014","244.41","244.41","244.41","244.41","","1.02%"
"04/02/2014","241.94","241.94","241.94","241.94","","0.12%"
"04/01/2014","241.65","241.65","241.65","241.65","","0.52%"
"03/31/2014","240.39","240.39","240.39","240.39","","-0.09%"
"03/28/2014","240.61","240.61","240.61","240.61","","0.38%"
"03/27/2014","239.71","239.71","239.71","239.71","","-0.10%"
"03/26/2014","239.95","239.95","239.95","239.95","","-0.11%"
"03/25/2014","240.21","240.21","240.21","240.21","","0.78%"
"03/24/2014","238.34","238.34","238.34","238.34","","-0.59%"
"03/21/2014","239.76","239.76","239.76","239.76","","-0.44%"
"03/20/2014","240.81","240.81","240.81","240.81","","0.28%"
"03/19/2014","240.13","240.13","240.13","240.13","","-0.19%"
"03/18/2014","240.59","240.59","240.59","240.59","","-0.67%"
"03/17/2014","242.21","242.21","242.21","242.21","","-0.13%"
"03/14/2014","242.52","242.52","242.52","242.52","","1.84%"
"03/13/2014","238.13","238.13","238.13","238.13","","-2.39%"
"03/12/2014","243.97","243.97","243.97","243.97","","-0.30%"
"03/11/2014","244.71","244.71","244.71","244.71","","-0.15%"
"03/10/2014","245.08","245.08","245.08","245.08","","-0.52%"
"03/07/2014","246.37","246.37","246.37","246.37","","0.89%"
"03/06/2014","244.19","244.19","244.19","244.19","","0.58%"
"03/05/2014","242.78","242.78","242.78","242.78","","-0.43%"
"03/04/2014","243.83","243.83","243.83","243.83","","0.22%"
